Price,Close,High,Low,Open,Volume,sma,ema,wma,rsi_5,mtm_5,cci_5,wr_5,atr_5,target
Ticker,SBUX,SBUX,SBUX,SBUX,SBUX,,,,,,,,,
Date,,,,,,,,,,,,,,
2024-01-03,89.73786926269531,90.7100322118211,89.57423140410903,90.44052140043499,7161700,91.27408905029297,91.07516174316407,90.86468811035157,13.310374100833787,-2.3485946655273438,-121.16176406612165,-94.83266008318053,1.310788791524925,-1
2024-01-04,90.04588317871094,91.03730110205903,89.51648169361299,89.61273450628019,7118600,90.93912506103516,90.73206888834636,90.45528615315756,23.99126384625059,-1.6748199462890625,-67.76298463548765,-83.58201369292622,1.367718766186951,-1
2024-01-05,89.50685119628906,90.07475525606094,89.015959665125,89.83411956068375,7189900,90.3731475830078,90.32366299099394,89.97786153157553,18.897868985761512,-2.8298873901367188,-87.0187802154731,-86.82185756924113,1.2895385518513072,-1
2024-01-08,90.66191101074219,91.0276746404346,89.46835262067837,89.53573032466431,7536900,90.02278137207031,90.43641233091003,90.07411600748698,48.298528663034524,-1.7518310546875,35.864594942328196,-50.72045037146271,1.354372592468097,-1
2024-01-09,89.60310363769531,90.21913777145988,89.38172291128399,90.10362999445054,6348500,89.91112365722657,90.15864276650512,89.93422342936198,34.124032022515934,-0.55828857421875,-58.45210924689593,-70.9527563309198,1.3372356065516433,-1
2024-01-10,89.99775695800781,90.18064245044746,89.40097774410206,89.5261130151899,5847700,89.96310119628906,90.10501416367269,89.96310119628906,42.048132877331234,0.2598876953125,-19.687729718301828,-51.4284289163931,1.2123073579591073,-1
2024-01-11,89.45873260498047,90.13250964578246,88.45768718463253,89.83412371965858,6483600,89.84567108154297,89.88958697744195,89.79497833251953,34.88416054075912,-0.5871505737304688,-100.57895082339664,-61.048626206795205,1.3135030197555255,-1
2024-01-12,88.53469848632812,89.90150763125554,88.33255801651117,89.7378771019937,5638700,89.65124053955078,89.43795748040401,89.35798746744791,25.554525758891906,-0.9721527099609375,-117.90366564579449,-92.49975054798605,1.3683622353425844,1
2024-01-16,89.22771453857422,89.2565969911868,88.29405419209272,89.18921928899496,7493400,89.3644012451172,89.36787649979408,89.21681213378906,40.4782539159336,-1.4341964721679688,-82.17584464407562,-51.50026957331253,1.282476743231197,-1
2024-01-17,88.33255767822266,88.51544317706166,87.97642150926602,88.22668471657947,6672900,89.11029205322265,89.02277022593694,88.87286427815755,30.58027923439126,-1.2705459594726562,-122.63952089781831,-83.84299131257904,1.275953087011846,-1
2024-01-18,89.84374237060547,89.93037504219706,88.3806805304326,88.5154359363583,7549500,89.0794891357422,89.29642760749311,89.11734771728516,54.20874521015536,-0.15401458740234375,87.05018448653163,-13.393110897755346,1.3426734567180028,-1
2024-01-19,90.34428405761719,90.71004774375253,89.16998045526151,89.689754542056,9556100,89.25659942626953,89.64571309086782,89.53894602457682,59.86476813556488,0.8855514526367188,130.21204533495217,-13.38016446875534,1.3832956357626585,-1
2024-01-22,89.58386993408203,90.4020299534171,89.33360671681515,90.28652950207835,9421000,89.46643371582032,89.62509870527256,89.64803619384766,48.49088711892218,1.0491714477539062,59.0620754614034,-41.19721253267965,1.3188704292503042,-1
2024-01-23,88.52506256103516,90.1421347600596,88.33254959471154,89.54535557988457,10227100,89.3259033203125,89.25841999052676,89.33424580891928,36.440552136034185,-0.7026519775390625,-37.84285882060891,-79.9299170878715,1.4188137961088259,1
