Price,Close,High,Low,Open,Volume,sma,ema,wma,rsi_5,mtm_5,cci_5,wr_5,atr_5,target
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,,,,,,,,,
Date,,,,,,,,,,,,,,
2024-01-03,47.54783630371094,48.16256054856718,47.29894653731546,47.463874042228134,320896000,48.817874908447266,48.62242736816407,48.48135706583659,6.152716412712545,-1.7092399597167969,-114.96544659919229,-90.69855323377529,1.096732770741448,1
2024-01-04,47.97665023803711,48.478425836176726,47.486866526095774,47.745750186964564,306535000,48.534201049804686,48.407168324788415,48.200948842366536,27.76354164311752,-1.4183692932128906,-56.78009899059188,-74.67302498279646,1.0682249153711598,1
2024-01-05,49.075157165527344,49.52495772586613,48.28450871056519,48.4404413508827,415039000,48.44923782348633,48.62983127170139,48.38126754760742,58.42227835307955,-0.4248161315917969,57.61527177485053,-33.61989589534401,1.1897210070226407,1
2024-01-08,52.22975158691406,52.251744971780205,49.45698744671696,49.48997371101603,642510000,48.99519348144531,49.82980471010562,49.641438802083336,83.52392736328066,2.729778289794922,159.51588974429546,-0.444059760500215,1.6672024619161037,1
2024-01-09,53.116363525390625,54.300837828077086,51.66700770075754,52.377693807569635,773100000,49.98915176391601,50.925324315200626,51.0151621500651,86.40700742030918,4.969791412353516,113.3636472995981,-16.916490895099578,1.890498248088876,1
2024-01-10,54.32582473754883,54.57571354280526,53.465207631237654,53.59215385916433,533796000,51.344749450683594,52.05882445598336,52.46071980794271,89.53081492806889,6.777988433837891,97.10132505329102,-3.5250980119532427,1.7938960162974036,1
2024-01-11,54.797611236572266,55.32138021141778,53.536175408383876,54.974534451044995,596759000,52.70894165039063,52.97175338284633,53.611673736572264,90.58573417986757,6.820960998535156,79.58175914590434,-7.443207891206438,1.7919944284963873,1
2024-01-12,54.68566131591797,54.94554779007713,54.30583310445503,54.59570119993984,352994000,53.83104248046875,53.54305602720355,54.27058029174805,87.95689202444014,5.610504150390625,68.15027421209452,-10.840319211331773,1.5445330644734991,1
2024-01-16,56.3569221496582,56.80971977782299,54.8755828754699,54.99353042144443,449580000,54.65647659301758,54.481011401355104,55.11254018147786,92.1876415968674,4.127170562744141,143.196938235522,-8.804646680184447,1.6671807730444987,1
2024-01-17,56.02806854248047,56.44588188035791,54.71565285080781,56.321936487561636,474394000,55.238817596435545,54.99669711506357,55.5697374979655,84.85555780946476,2.9117050170898438,69.55162653726842,-23.37115851531796,1.680370515346768,1
