Price,Close,High,Low,Open,Volume,sma,ema,wma,rsi_5,mtm_5,cci_5,wr_5,atr_5,target
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,,,,,,,,,
Date,,,,,,,,,,,,,,
2024-01-03,366.4404296875,369.0705777416299,364.3738912539091,364.86827930524817,23083500,369.1813110351562,368.8029418945313,368.4331319173177,19.2207587105457,-4.014434814453125,-90.16958429944069,-63.13732789547626,4.902231701593418,1
2024-01-04,363.8102722167969,368.91236039556355,363.0489255004596,366.5096417702584,20901500,367.96906127929685,367.13871866861984,366.6427856445313,12.181098689735249,-6.061248779296875,-85.00963343768187,-88.73915271275455,5.162771208898517,1
2024-01-05,363.6224365234375,367.88405940220275,362.38646631091734,364.8287446578594,20987000,366.47996826171874,365.96662462022573,365.19391072591145,11.795441231894529,-7.445465087890625,-88.6162571306487,-88.2738203401543,5.247505695095618,1
2024-01-08,370.4845275878906,370.988813066157,364.86828645661416,365.1550098059731,23134000,366.2130126953125,367.472592276114,366.5287638346354,63.93609098662051,-1.33477783203125,127.26198087360632,-12.872300287779638,5.756710205154753,1
2024-01-09,371.5721740722656,371.76991118457596,367.0237980384077,367.83460167151895,20830000,367.18596801757815,368.8391195414979,368.3151509602865,67.71703400281532,4.864776611328125,106.9419818815741,-2.1072976393288867,5.5232572709310155,1
2024-01-10,378.4737854003906,379.8580959650945,372.09619819178806,372.14562492264923,25514200,369.59263916015624,372.0506748277955,372.0777567545573,82.37418001262026,12.033355712890625,147.45295056366788,-7.923190864871055,6.142254518697346,1
2024-01-11,380.3129577636719,386.29504112370273,376.1106593210736,381.6675761983364,27850800,372.89317626953124,374.8047691397543,375.6511962890625,84.68966804180441,16.502685546875,109.16612866868407,-25.020660607640522,7.026648871964705,1
2024-01-12,384.1098937988281,384.31752835299,380.33276145139934,381.1633298431019,21645700,376.99066772460935,377.9064773594456,379.3901021321615,88.56594199126891,20.487457275390625,90.51041527168891,-10.19821881020081,6.377633197921689,1
2024-01-16,385.8896179199219,389.607425521524,383.2693674241333,389.2415832112696,27202300,380.0716857910156,380.5675242129377,382.3564188639323,90.04297106278881,15.40509033203125,96.18928105663754,-16.462402261911212,6.369257731690008,1
2024-01-17,385.0986328125,385.7314338319448,380.4909325183697,383.6253660644491,22234100,382.7769775390625,382.07789374612514,384.0320678710938,84.0137053403501,13.526458740234375,41.74625708218131,-25.748010828273603,6.166213276065879,1
2024-01-18,389.44927978515625,389.56792810197584,385.7413690092673,387.3234169753243,23392100,384.9720764160156,384.5350224258022,386.25616861979165,89.05328226374145,10.975494384765625,112.71524071736548,-1.1717305761916097,5.814453222123992,1
2024-01-19,394.1954345703125,394.1954345703125,389.08344816241197,391.31809210774895,29272000,387.7485717773437,387.75515980730563,389.33062133789065,92.34429477945157,13.882476806640625,131.939345031812,0.0,5.669890788515995,1
2024-01-22,392.0596008300781,396.12345590728927,389.1723614900859,395.5301842429018,27016900,389.33851318359376,389.18997348156313,390.7676310221354,78.98651906249269,7.94970703125,82.90177866681441,-25.996155426139477,5.932034465073785,1
2024-01-23,394.4228210449219,394.89744448502455,389.50860211270714,391.30818204282633,20525900,391.04515380859374,390.93425600268273,392.4624003092448,82.48971249597231,8.533203125,62.152511609500756,-10.87882499873829,5.821403088823078,1
2024-01-24,398.0417175292969,401.0772674984209,395.95541437351613,397.0331767370542,24867000,393.63377075195314,393.3034098448875,394.7945882161458,86.72573739017787,12.943084716796875,165.34849222270608,-19.79375366412952,5.990447955026888,-1
2024-01-25,400.3258056640625,402.44180116533613,398.0120730325646,399.78199083712803,21021200,395.8090759277344,395.64420845127916,397.0252665201823,88.85320086291081,10.87652587890625,103.10296675133918,-15.84024243715102,5.674663240696032,-1
2024-01-26,399.3963317871094,401.61121081981145,397.9131676038507,399.83139569486946,17803300,396.84925537109376,396.89491622988925,398.2210184733073,82.15554353623047,5.200897216796875,60.11798670698619,-22.951002097753058,5.275659071855504,1
2024-01-29,405.1213684082031,405.3784598651388,399.7918504359062,401.50244405119065,24510200,399.46160888671875,399.6370669559939,400.9783894856771,88.70864604631078,13.061767578125,114.5824029839016,-1.6199984961822511,5.418003187277318,-1
2024-01-30,404.0040588378906,408.41399218521565,401.88809348762567,407.63288072311394,33477600,401.3778564453125,401.0927309166261,402.49253946940104,81.41486676612797,9.58123779296875,103.18870883670076,-35.39676369146865,5.640898028247603,-1
2024-01-31,393.11761474609375,410.6585244475091,392.7517723927337,402.39234000988097,47871100,400.3930358886719,398.43435885978204,399.73912556966144,40.678882193398294,-4.924102783203125,-78.2477628018831,-97.95695862521038,8.105708572252793,1
2024-02-01,399.24798583984375,403.4206219107263,397.29019842931785,397.3198605033387,30657700,400.17747192382814,398.70556785313596,399.35744222005206,56.12981484629893,-1.07781982421875,-40.59523973482079,-63.72198918464592,8.546834818569,1
2024-02-02,406.6045227050781,408.0184653335539,399.03049390369324,399.27768793699545,28245000,401.6191101074219,401.3385528037834,401.4997924804687,68.45457385559945,7.20819091796875,64.20121078212254,-22.639514581036668,8.635329599892435,1
2024-02-05,401.0970153808594,406.54518129966755,399.4556434483769,405.29931376867506,25352300,400.8142395019531,401.2580403294754,401.3257609049479,54.20400954022904,-4.02435302734375,8.152061380048453,-53.39611023485321,8.337318985802403,1
2024-02-06,400.9388122558594,403.3909878537456,398.38778318773774,401.3244494199643,18382600,400.20119018554686,401.1516309716034,401.36728515625,53.80185145916227,-3.06524658203125,-16.622733013290734,-54.27959331719037,7.669203799124057,-1
2024-02-07,409.4027404785156,409.6499345085534,402.82738531452173,402.8669448083425,22340500,403.4582153320313,403.9020008072408,404.43446858723956,69.12243620327983,16.285125732421875,122.70904425127632,-1.9999944048403662,7.87791044773402,-1
2024-02-08,409.4620666503906,410.895804101699,407.89981364987307,409.40274249689327,21225300,405.50103149414065,405.7553560882908,406.435752360026,69.21189398211749,10.214080810546875,109.01424662191934,-11.462544403871854,6.900316245547345,-1
2024-02-09,415.8297424316406,416.0967312686168,410.4310338206638,410.58924160459986,22032800,407.3460754394531,409.11348486940744,409.8786560058594,77.82962239422773,9.2252197265625,117.30517531761632,-1.507649329349181,6.8471332501956255,-1
2024-02-12,410.59918212890625,416.0176559661079,410.0948966506066,415.83968350613833,21202900,409.2465087890625,409.6087172892404,410.96302490234376,60.45487680550862,9.502166748046875,61.093479688481196,-31.04390568317511,6.662111874220317,-1
2024-02-13,401.7595520019531,405.46746274434776,398.86244498390863,400.39503602074313,27824900,409.41065673828126,406.99232886014465,408.467372639974,41.08118501725288,0.82073974609375,-133.655733028317,-83.18986368112573,7.677680621541834,-1
2024-02-14,405.6426696777344,405.989387335356,400.7689119546156,404.23602806912544,20401200,408.658642578125,406.5424424660079,407.211376953125,49.8976694527902,-3.76007080078125,-66.81270823495433,-60.658511865143026,7.185990256747129,-1
2024-02-15,402.7402038574219,405.2860649354581,400.49154229797136,404.30537605508795,21825500,407.31427001953125,405.27502959647927,405.238564046224,43.777184384956904,-6.72186279296875,-57.76151750678492,-77.49974202903924,6.778852526666174,-1
